"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"hist_primary"	"hist_secondary"	"match_id"
"NCIH1105_LUNG"	"NCIH1105_LUNG"	"NCI-H1105"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1105"
"NCIH1105_LUNG"	"NCI-H1105"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1105"
"NCIH1155_LUNG"	"NCIH1155_LUNG"	"NCI-H1155"	"CCLE"	"lung"	"carcinoma"	"large_cell_carcinoma"	"NCIH1155"
"NCIH1155_LUNG"	"NCI-H1155"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1155"
"NCIH1155_LUNG"	"NCI-H1155"	"908467"	"gdsc"	"lung"	"lung_NSCLC_large_cell"	NA	"NCIH1155"
"NCIH1184_LUNG"	"NCIH1184_LUNG"	"NCI-H1184"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1184"
"NCIH128_LUNG"	"NCI-H128"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH128"
"NCIH128_LUNG"	"NCI-H128"	"753597"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH128"
"NCIH1299_LUNG"	"NCIH1299_LUNG"	"NCI-H1299"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1299"
"NCIH1299_LUNG"	"NCI-H1299"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1299"
"NCIH1299_LUNG"	"NCI-H1299"	"724831"	"gdsc"	"lung"	"lung_NSCLC_large_cell"	NA	"NCIH1299"
"NCIH1304_LUNG"	"NCI-H1304"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1304"
"NCIH1304_LUNG"	"NCI-H1304"	"753599"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1304"
"NCIH1339_LUNG"	"NCIH1339_LUNG"	"NCI-H1339"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1339"
"NCIH1341_LUNG"	"NCIH1341_LUNG"	"NCI-H1341"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1341"
"NCIH1341_LUNG"	"NCI-H1341"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1341"
"NCIH1355_LUNG"	"NCIH1355_LUNG"	"NCI-H1355"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1355"
"NCIH1355_LUNG"	"NCI-H1355"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1355"
"NCIH1355_LUNG"	"NCI-H1355"	"724866"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1355"
"NCIH1373_LUNG"	"NCIH1373_LUNG"	"NCI-H1373"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1373"
"NCIH1385_LUNG"	"NCIH1385_LUNG"	"NCI-H1385"	"CCLE"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"NCIH1385"
"NCIH1395_LUNG"	"NCIH1395_LUNG"	"NCI-H1395"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1395"
"NCIH1395_LUNG"	"NCI-H1395"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1395"
"NCIH1395_LUNG"	"NCI-H1395"	"684681"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1395"
"NCIH1417_LUNG"	"NCI-H1417"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1417"
"NCIH1417_LUNG"	"NCI-H1417"	"688001"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1417"
"NCIH1435_LUNG"	"NCIH1435_LUNG"	"NCI-H1435"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1435"
"NCIH1435_LUNG"	"NCI-H1435"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1435"
"NCIH1436_LUNG"	"NCIH1436_LUNG"	"NCI-H1436"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1436"
"NCIH1436_LUNG"	"NCI-H1436"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1436"
"NCIH1436_LUNG"	"NCI-H1436"	"908469"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1436"
"NCIH1437_LUNG"	"NCIH1437_LUNG"	"NCI-H1437"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1437"
"NCIH1437_LUNG"	"NCI-H1437"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1437"
"NCIH1437_LUNG"	"NCI-H1437"	"687794"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1437"
"NCIH146_LUNG"	"NCIH146_LUNG"	"NCI-H146"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH146"
"NCIH146_LUNG"	"NCI-H146"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH146"
"NCIH1522_LUNG"	"NCI-H1522"	"908464"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1522"
"NCIH1563_LUNG"	"NCIH1563_LUNG"	"NCI-H1563"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1563"
"NCIH1563_LUNG"	"NCI-H1563"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1563"
"NCIH1563_LUNG"	"NCI-H1563"	"753600"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1563"
"NCIH1568_LUNG"	"NCIH1568_LUNG"	"NCI-H1568"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1568"
"NCIH1568_LUNG"	"NCI-H1568"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1568"
"NCIH1573_LUNG"	"NCIH1573_LUNG"	"NCI-H1573"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1573"
"NCIH1573_LUNG"	"NCI-H1573"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1573"
"NCIH1573_LUNG"	"NCI-H1573"	"908472"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1573"
"NCIH1581_LUNG"	"NCIH1581_LUNG"	"NCI-H1581"	"CCLE"	"lung"	"carcinoma"	"large_cell_carcinoma"	"NCIH1581"
"NCIH1581_LUNG"	"NCI-H1581"	NA	"cosmic_clp"	"lung"	"carcinoma"	"large_cell_carcinoma"	"NCIH1581"
"NCIH1581_LUNG"	"NCI-H1581"	"908471"	"gdsc"	"lung"	"lung_NSCLC_large_cell"	NA	"NCIH1581"
"NCIH1618_LUNG"	"NCIH1618_LUNG"	"NCI-H1618"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1618"
"NCIH1618_LUNG"	"NCI-H1618"	"753601"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1618"
"NCIH1623_LUNG"	"NCIH1623_LUNG"	"NCI-H1623"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1623"
"NCIH1623_LUNG"	"NCI-H1623"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1623"
"NCIH1623_LUNG"	"NCI-H1623"	"687798"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1623"
"NCIH1648_LUNG"	"NCIH1648_LUNG"	"NCI-H1648"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1648"
"NCIH1648_LUNG"	"NCI-H1648"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1648"
"NCIH1648_LUNG"	"NCI-H1648"	"687799"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1648"
"NCIH1650_LUNG"	"NCIH1650_LUNG"	"NCI-H1650"	"CCLE"	"lung"	"carcinoma"	"bronchioloalveolar_adenocarcinoma"	"NCIH1650"
"NCIH1650_LUNG"	"NCI-H1650"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1650"
"NCIH1650_LUNG"	"NCI-H1650"	"687800"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1650"
"NCIH1651_LUNG"	"NCIH1651_LUNG"	"NCI-H1651"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1651"
"NCIH1651_LUNG"	"NCI-H1651"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1651"
"NCIH1651_LUNG"	"NCI-H1651"	"910900"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1651"
"NCIH1666_LUNG"	"NCIH1666_LUNG"	"NCI-H1666"	"CCLE"	"lung"	"carcinoma"	"bronchioloalveolar_adenocarcinoma"	"NCIH1666"
"NCIH1666_LUNG"	"NCI-H1666"	NA	"cosmic_clp"	"lung"	"carcinoma"	"bronchioloalveolar_adenocarcinoma"	"NCIH1666"
"NCIH1666_LUNG"	"NCI-H1666"	"908473"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1666"
"NCIH1688_LUNG"	"NCI-H1688"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1688"
"NCIH1693_LUNG"	"NCIH1693_LUNG"	"NCI-H1693"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1693"
"NCIH1693_LUNG"	"NCI-H1693"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1693"
"NCIH1693_LUNG"	"NCI-H1693"	"687802"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1693"
"NCIH1694_LUNG"	"NCIH1694_LUNG"	"NCI-H1694"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1694"
"NCIH1694_LUNG"	"NCI-H1694"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1694"
"NCIH1694_LUNG"	"NCI-H1694"	"688006"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1694"
"NCIH1703_LUNG"	"NCIH1703_LUNG"	"NCI-H1703"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1703"
"NCIH1703_LUNG"	"NCI-H1703"	NA	"cosmic_clp"	"lung"	"carcinoma"	"mixed_adenosquamous_carcinoma"	"NCIH1703"
"NCIH1703_LUNG"	"NCI-H1703"	"908474"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1703"
"NCIH1734_LUNG"	"NCIH1734_LUNG"	"NCI-H1734"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1734"
"NCIH1734_LUNG"	"NCI-H1734"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1734"
"NCIH1734_LUNG"	"NCI-H1734"	"722058"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1734"
"NCIH1755_LUNG"	"NCIH1755_LUNG"	"NCI-H1755"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1755"
"NCIH1755_LUNG"	"NCI-H1755"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1755"
"NCIH1755_LUNG"	"NCI-H1755"	"908475"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1755"
"NCIH1770_LUNG"	"NCI-H1770"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1770"
"NCIH1770_LUNG"	"NCI-H1770"	"687804"	"gdsc"	"lung"	"lung_NSCLC_not_specified"	NA	"NCIH1770"
"NCIH1781_LUNG"	"NCIH1781_LUNG"	"NCI-H1781"	"CCLE"	"lung"	"carcinoma"	"bronchioloalveolar_adenocarcinoma"	"NCIH1781"
"NCIH1781_LUNG"	"NCI-H1781"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1781"
"NCIH1792_LUNG"	"NCIH1792_LUNG"	"NCI-H1792"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1792"
"NCIH1792_LUNG"	"NCI-H1792"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1792"
"NCIH1792_LUNG"	"NCI-H1792"	"724868"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1792"
"NCIH1793_LUNG"	"NCIH1793_LUNG"	"NCI-H1793"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1793"
"NCIH1793_LUNG"	"NCI-H1793"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1793"
"NCIH1793_LUNG"	"NCI-H1793"	"908463"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1793"
"NCIH1836_LUNG"	"NCIH1836_LUNG"	"NCI-H1836"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1836"
"NCIH1836_LUNG"	"NCI-H1836"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1836"
"NCIH1838_LUNG"	"NCIH1838_LUNG"	"NCI-H1838"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1838"
"NCIH1838_LUNG"	"NCI-H1838"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1838"
"NCIH1838_LUNG"	"NCI-H1838"	"687807"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1838"
"NCIH1869_LUNG"	"NCIH1869_LUNG"	"NCI-H1869"	"CCLE"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"NCIH1869"
"NCIH1869_LUNG"	"NCI-H1869"	NA	"cosmic_clp"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"NCIH1869"
"NCIH187_LUNG"	"NCI-H187"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH187"
"NCIH187_LUNG"	"NCI-H187"	"688007"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH187"
"NCIH1876_LUNG"	"NCIH1876_LUNG"	"NCI-H1876"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1876"
"NCIH1876_LUNG"	"NCI-H1876"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1876"
"NCIH1915_LUNG"	"NCIH1915_LUNG"	"NCI-H1915"	"CCLE"	"lung"	"carcinoma"	"large_cell_carcinoma"	"NCIH1915"
"NCIH1915_LUNG"	"NCI-H1915"	NA	"cosmic_clp"	"lung"	"carcinoma"	"large_cell_carcinoma"	"NCIH1915"
"NCIH1930_LUNG"	"NCIH1930_LUNG"	"NCI-H1930"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1930"
"NCIH1944_LUNG"	"NCIH1944_LUNG"	"NCI-H1944"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1944"
"NCIH1944_LUNG"	"NCI-H1944"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1944"
"NCIH196_LUNG"	"NCIH196_LUNG"	"NCI-H196"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH196"
"NCIH196_LUNG"	"NCI-H196"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH196"
"NCIH1963_LUNG"	"NCIH1963_LUNG"	"NCI-H1963"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1963"
"NCIH1963_LUNG"	"NCI-H1963"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1963"
"NCIH1963_LUNG"	"NCI-H1963"	"688010"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1963"
"NCIH1975_LUNG"	"NCIH1975_LUNG"	"NCI-H1975"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH1975"
"NCIH1975_LUNG"	"NCI-H1975"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1975"
"NCIH1975_LUNG"	"NCI-H1975"	"924244"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1975"
"NCIH1993_LUNG"	"NCI-H1993"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH1993"
"NCIH1993_LUNG"	"NCI-H1993"	"908476"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH1993"
"NCIH2009_LUNG"	"NCIH2009_LUNG"	"NCI-H2009"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2009"
"NCIH2009_LUNG"	"NCI-H2009"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2009"
"NCIH2009_LUNG"	"NCI-H2009"	"724873"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH2009"
"NCIH2023_LUNG"	"NCIH2023_LUNG"	"NCI-H2023"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2023"
"NCIH2023_LUNG"	"NCI-H2023"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2023"
"NCIH2029_LUNG"	"NCIH2029_LUNG"	"NCI-H2029"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2029"
"NCIH2029_LUNG"	"NCI-H2029"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2029"
"NCIH2029_LUNG"	"NCI-H2029"	"688011"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH2029"
"NCIH2030_LUNG"	"NCIH2030_LUNG"	"NCI-H2030"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2030"
"NCIH2030_LUNG"	"NCI-H2030"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2030"
"NCIH2030_LUNG"	"NCI-H2030"	"722045"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH2030"
"NCIH2052_PLEURA"	"NCIH2052_PLEURA"	"NCI-H2052"	"CCLE"	"pleura"	"mesothelioma"	"NS"	"NCIH2052"
"NCIH2052_PLEURA"	"NCI-H2052"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"NCIH2052"
"NCIH2052_PLEURA"	"NCI-H2052"	"688058"	"gdsc"	"lung"	"mesothelioma"	NA	"NCIH2052"
"NCIH2066_LUNG"	"NCIH2066_LUNG"	"NCI-H2066"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2066"
"NCIH2066_LUNG"	"NCI-H2066"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2066"
"NCIH2073_LUNG"	"NCIH2073_LUNG"	"NCI-H2073"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2073"
"NCIH2081_LUNG"	"NCIH2081_LUNG"	"NCI-H2081"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2081"
"NCIH2081_LUNG"	"NCI-H2081"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2081"
"NCIH2081_LUNG"	"NCI-H2081"	"908480"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH2081"
"NCIH2085_LUNG"	"NCIH2085_LUNG"	"NCI-H2085"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2085"
"NCIH2085_LUNG"	"NCI-H2085"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2085"
"NCIH2087_LUNG"	"NCIH2087_LUNG"	"NCI-H2087"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2087"
"NCIH2087_LUNG"	"NCI-H2087"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2087"
"NCIH2087_LUNG"	"NCI-H2087"	"724834"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH2087"
"NCIH209_LUNG"	"NCIH209_LUNG"	"NCI-H209"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH209"
"NCIH209_LUNG"	"NCI-H209"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH209"
"NCIH209_LUNG"	"NCI-H209"	"688013"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH209"
"NCIH2106_LUNG"	"NCIH2106_LUNG"	"NCI-H2106"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2106"
"NCIH2107_LUNG"	"NCI-H2107"	"924246"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH2107"
"NCIH211_LUNG"	"NCIH211_LUNG"	"NCI-H211"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH211"
"NCIH211_LUNG"	"NCI-H211"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH211"
"NCIH2110_LUNG"	"NCIH2110_LUNG"	"NCI-H2110"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2110"
"NCIH2110_LUNG"	"NCI-H2110"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2110"
"NCIH2122_LUNG"	"NCIH2122_LUNG"	"NCI-H2122"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2122"
"NCIH2122_LUNG"	"NCI-H2122"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2122"
"NCIH2122_LUNG"	"NCI-H2122"	"722046"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH2122"
"NCIH2126_LUNG"	"NCIH2126_LUNG"	"NCI-H2126"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2126"
"NCIH2126_LUNG"	"NCI-H2126"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2126"
"NCIH2126_LUNG"	"NCI-H2126"	"687814"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH2126"
"NCIH2135_LUNG"	"NCI-H2135"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2135"
"NCIH2141_LUNG"	"NCIH2141_LUNG"	"NCI-H2141"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2141"
"NCIH2141_LUNG"	"NCI-H2141"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2141"
"NCIH2141_LUNG"	"NCI-H2141"	"688014"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH2141"
"NCIH2170_LUNG"	"NCIH2170_LUNG"	"NCI-H2170"	"CCLE"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"NCIH2170"
"NCIH2170_LUNG"	"NCI-H2170"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2170"
"NCIH2170_LUNG"	"NCI-H2170"	"687815"	"gdsc"	"lung"	"lung_NSCLC_squamous_cell_carcinoma"	NA	"NCIH2170"
"NCIH2171_LUNG"	"NCIH2171_LUNG"	"NCI-H2171"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2171"
"NCIH2171_LUNG"	"NCI-H2171"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2171"
"NCIH2171_LUNG"	"NCI-H2171"	"688015"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH2171"
"NCIH2172_LUNG"	"NCIH2172_LUNG"	"NCI-H2172"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2172"
"NCIH2172_LUNG"	"NCI-H2172"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2172"
"NCIH2196_LUNG"	"NCIH2196_LUNG"	"NCI-H2196"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2196"
"NCIH2196_LUNG"	"NCI-H2196"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2196"
"NCIH2196_LUNG"	"NCI-H2196"	"908481"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH2196"
"NCIH2227_LUNG"	"NCIH2227_LUNG"	"NCI-H2227"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2227"
"NCIH2227_LUNG"	"NCI-H2227"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2227"
"NCIH2227_LUNG"	"NCI-H2227"	"688018"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH2227"
"NCIH2228_LUNG"	"NCIH2228_LUNG"	"NCI-H2228"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2228"
"NCIH2228_LUNG"	"NCI-H2228"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2228"
"NCIH2228_LUNG"	"NCI-H2228"	"687816"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH2228"
"NCIH226_LUNG"	"NCIH226_LUNG"	"NCI-H226"	"CCLE"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"NCIH226"
"NCIH226_LUNG"	"NCI-H226"	NA	"cosmic_clp"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"NCIH226"
"NCIH226_LUNG"	"NCI-H226"	"905941"	"gdsc"	"lung"	"lung_NSCLC_squamous_cell_carcinoma"	NA	"NCIH226"
"NCIH2286_LUNG"	"NCIH2286_LUNG"	"NCI-H2286"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH2286"
"NCIH2291_LUNG"	"NCIH2291_LUNG"	"NCI-H2291"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"NCIH2291"
"NCIH2291_LUNG"	"NCI-H2291"	NA	"cosmic_clp"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH2291"
"NCIH2291_LUNG"	"NCI-H2291"	"724874"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"NCIH2291"
"NCIH23_LUNG"	"NCIH23_LUNG"	"NCI-H23"	"CCLE"	"lung"	"carcinoma"	"non_small_cell_carcinoma"	"NCIH23"
