"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"match_id"
"NCIH1304_LUNG"	"NCI-H1304"	NA	"cosmic_clp"	"lung"	"NCIH1304"
"NCIH1304_LUNG"	"NCI-H1304"	"753599"	"gdsc"	"lung"	"NCIH1304"
"NCIH1339_LUNG"	"NCIH1339_LUNG"	"NCI-H1339"	"CCLE"	"lung"	"NCIH1339"
"NCIH1341_LUNG"	"NCIH1341_LUNG"	"NCI-H1341"	"CCLE"	"lung"	"NCIH1341"
"NCIH1341_LUNG"	"NCI-H1341"	NA	"cosmic_clp"	"lung"	"NCIH1341"
"NCIH1355_LUNG"	"NCIH1355_LUNG"	"NCI-H1355"	"CCLE"	"lung"	"NCIH1355"
"NCIH1355_LUNG"	"NCI-H1355"	NA	"cosmic_clp"	"lung"	"NCIH1355"
"NCIH1355_LUNG"	"NCI-H1355"	"724866"	"gdsc"	"lung"	"NCIH1355"
"NCIH1373_LUNG"	"NCIH1373_LUNG"	"NCI-H1373"	"CCLE"	"lung"	"NCIH1373"
"NCIH1385_LUNG"	"NCIH1385_LUNG"	"NCI-H1385"	"CCLE"	"lung"	"NCIH1385"
"NCIH1395_LUNG"	"NCIH1395_LUNG"	"NCI-H1395"	"CCLE"	"lung"	"NCIH1395"
"NCIH1395_LUNG"	"NCI-H1395"	NA	"cosmic_clp"	"lung"	"NCIH1395"
"NCIH1395_LUNG"	"NCI-H1395"	"684681"	"gdsc"	"lung"	"NCIH1395"
"NCIH1417_LUNG"	"NCI-H1417"	NA	"cosmic_clp"	"lung"	"NCIH1417"
"NCIH1417_LUNG"	"NCI-H1417"	"688001"	"gdsc"	"lung"	"NCIH1417"
"NCIH1435_LUNG"	"NCIH1435_LUNG"	"NCI-H1435"	"CCLE"	"lung"	"NCIH1435"
"NCIH1435_LUNG"	"NCI-H1435"	NA	"cosmic_clp"	"lung"	"NCIH1435"
"NCIH1436_LUNG"	"NCIH1436_LUNG"	"NCI-H1436"	"CCLE"	"lung"	"NCIH1436"
"NCIH1436_LUNG"	"NCI-H1436"	NA	"cosmic_clp"	"lung"	"NCIH1436"
"NCIH1436_LUNG"	"NCI-H1436"	"908469"	"gdsc"	"lung"	"NCIH1436"
"NCIH1437_LUNG"	"NCIH1437_LUNG"	"NCI-H1437"	"CCLE"	"lung"	"NCIH1437"
"NCIH1437_LUNG"	"NCI-H1437"	NA	"cosmic_clp"	"lung"	"NCIH1437"
"NCIH1437_LUNG"	"NCI-H1437"	"687794"	"gdsc"	"lung"	"NCIH1437"
"NCIH146_LUNG"	"NCIH146_LUNG"	"NCI-H146"	"CCLE"	"lung"	"NCIH146"
"NCIH146_LUNG"	"NCI-H146"	NA	"cosmic_clp"	"lung"	"NCIH146"
"NCIH1522_LUNG"	"NCI-H1522"	"908464"	"gdsc"	"lung"	"NCIH1522"
"NCIH1563_LUNG"	"NCIH1563_LUNG"	"NCI-H1563"	"CCLE"	"lung"	"NCIH1563"
"NCIH1563_LUNG"	"NCI-H1563"	NA	"cosmic_clp"	"lung"	"NCIH1563"
"NCIH1563_LUNG"	"NCI-H1563"	"753600"	"gdsc"	"lung"	"NCIH1563"
"NCIH1568_LUNG"	"NCIH1568_LUNG"	"NCI-H1568"	"CCLE"	"lung"	"NCIH1568"
"NCIH1568_LUNG"	"NCI-H1568"	NA	"cosmic_clp"	"lung"	"NCIH1568"
"NCIH1573_LUNG"	"NCIH1573_LUNG"	"NCI-H1573"	"CCLE"	"lung"	"NCIH1573"
"NCIH1573_LUNG"	"NCI-H1573"	NA	"cosmic_clp"	"lung"	"NCIH1573"
"NCIH1573_LUNG"	"NCI-H1573"	"908472"	"gdsc"	"lung"	"NCIH1573"
"NCIH1581_LUNG"	"NCIH1581_LUNG"	"NCI-H1581"	"CCLE"	"lung"	"NCIH1581"
"NCIH1581_LUNG"	"NCI-H1581"	NA	"cosmic_clp"	"lung"	"NCIH1581"
"NCIH1581_LUNG"	"NCI-H1581"	"908471"	"gdsc"	"lung"	"NCIH1581"
"NCIH1618_LUNG"	"NCIH1618_LUNG"	"NCI-H1618"	"CCLE"	"lung"	"NCIH1618"
"NCIH1618_LUNG"	"NCI-H1618"	"753601"	"gdsc"	"lung"	"NCIH1618"
"NCIH1623_LUNG"	"NCIH1623_LUNG"	"NCI-H1623"	"CCLE"	"lung"	"NCIH1623"
"NCIH1623_LUNG"	"NCI-H1623"	NA	"cosmic_clp"	"lung"	"NCIH1623"
"NCIH1623_LUNG"	"NCI-H1623"	"687798"	"gdsc"	"lung"	"NCIH1623"
"NCIH1648_LUNG"	"NCIH1648_LUNG"	"NCI-H1648"	"CCLE"	"lung"	"NCIH1648"
"NCIH1648_LUNG"	"NCI-H1648"	NA	"cosmic_clp"	"lung"	"NCIH1648"
"NCIH1648_LUNG"	"NCI-H1648"	"687799"	"gdsc"	"lung"	"NCIH1648"
"NCIH1650_LUNG"	"NCIH1650_LUNG"	"NCI-H1650"	"CCLE"	"lung"	"NCIH1650"
"NCIH1650_LUNG"	"NCI-H1650"	NA	"cosmic_clp"	"lung"	"NCIH1650"
"NCIH1650_LUNG"	"NCI-H1650"	"687800"	"gdsc"	"lung"	"NCIH1650"
"NCIH1651_LUNG"	"NCIH1651_LUNG"	"NCI-H1651"	"CCLE"	"lung"	"NCIH1651"
"NCIH1651_LUNG"	"NCI-H1651"	NA	"cosmic_clp"	"lung"	"NCIH1651"
"NCIH1651_LUNG"	"NCI-H1651"	"910900"	"gdsc"	"lung"	"NCIH1651"
"NCIH1666_LUNG"	"NCIH1666_LUNG"	"NCI-H1666"	"CCLE"	"lung"	"NCIH1666"
"NCIH1666_LUNG"	"NCI-H1666"	NA	"cosmic_clp"	"lung"	"NCIH1666"
"NCIH1666_LUNG"	"NCI-H1666"	"908473"	"gdsc"	"lung"	"NCIH1666"
"NCIH1688_LUNG"	"NCI-H1688"	NA	"cosmic_clp"	"lung"	"NCIH1688"
"NCIH1693_LUNG"	"NCIH1693_LUNG"	"NCI-H1693"	"CCLE"	"lung"	"NCIH1693"
"NCIH1693_LUNG"	"NCI-H1693"	NA	"cosmic_clp"	"lung"	"NCIH1693"
"NCIH1693_LUNG"	"NCI-H1693"	"687802"	"gdsc"	"lung"	"NCIH1693"
"NCIH1694_LUNG"	"NCIH1694_LUNG"	"NCI-H1694"	"CCLE"	"lung"	"NCIH1694"
"NCIH1694_LUNG"	"NCI-H1694"	NA	"cosmic_clp"	"lung"	"NCIH1694"
"NCIH1694_LUNG"	"NCI-H1694"	"688006"	"gdsc"	"lung"	"NCIH1694"
"NCIH1703_LUNG"	"NCIH1703_LUNG"	"NCI-H1703"	"CCLE"	"lung"	"NCIH1703"
"NCIH1703_LUNG"	"NCI-H1703"	NA	"cosmic_clp"	"lung"	"NCIH1703"
"NCIH1703_LUNG"	"NCI-H1703"	"908474"	"gdsc"	"lung"	"NCIH1703"
"NCIH1734_LUNG"	"NCIH1734_LUNG"	"NCI-H1734"	"CCLE"	"lung"	"NCIH1734"
"NCIH1734_LUNG"	"NCI-H1734"	NA	"cosmic_clp"	"lung"	"NCIH1734"
"NCIH1734_LUNG"	"NCI-H1734"	"722058"	"gdsc"	"lung"	"NCIH1734"
"NCIH1755_LUNG"	"NCIH1755_LUNG"	"NCI-H1755"	"CCLE"	"lung"	"NCIH1755"
"NCIH1755_LUNG"	"NCI-H1755"	NA	"cosmic_clp"	"lung"	"NCIH1755"
"NCIH1755_LUNG"	"NCI-H1755"	"908475"	"gdsc"	"lung"	"NCIH1755"
"NCIH1770_LUNG"	"NCI-H1770"	NA	"cosmic_clp"	"lung"	"NCIH1770"
"NCIH1770_LUNG"	"NCI-H1770"	"687804"	"gdsc"	"lung"	"NCIH1770"
"NCIH1781_LUNG"	"NCIH1781_LUNG"	"NCI-H1781"	"CCLE"	"lung"	"NCIH1781"
"NCIH1781_LUNG"	"NCI-H1781"	NA	"cosmic_clp"	"lung"	"NCIH1781"
"NCIH1792_LUNG"	"NCIH1792_LUNG"	"NCI-H1792"	"CCLE"	"lung"	"NCIH1792"
"NCIH1792_LUNG"	"NCI-H1792"	NA	"cosmic_clp"	"lung"	"NCIH1792"
"NCIH1792_LUNG"	"NCI-H1792"	"724868"	"gdsc"	"lung"	"NCIH1792"
"NCIH1793_LUNG"	"NCIH1793_LUNG"	"NCI-H1793"	"CCLE"	"lung"	"NCIH1793"
"NCIH1793_LUNG"	"NCI-H1793"	NA	"cosmic_clp"	"lung"	"NCIH1793"
"NCIH1793_LUNG"	"NCI-H1793"	"908463"	"gdsc"	"lung"	"NCIH1793"
"NCIH1836_LUNG"	"NCIH1836_LUNG"	"NCI-H1836"	"CCLE"	"lung"	"NCIH1836"
"NCIH1836_LUNG"	"NCI-H1836"	NA	"cosmic_clp"	"lung"	"NCIH1836"
"NCIH1838_LUNG"	"NCIH1838_LUNG"	"NCI-H1838"	"CCLE"	"lung"	"NCIH1838"
"NCIH1838_LUNG"	"NCI-H1838"	NA	"cosmic_clp"	"lung"	"NCIH1838"
"NCIH1838_LUNG"	"NCI-H1838"	"687807"	"gdsc"	"lung"	"NCIH1838"
"NCIH1869_LUNG"	"NCIH1869_LUNG"	"NCI-H1869"	"CCLE"	"lung"	"NCIH1869"
"NCIH1869_LUNG"	"NCI-H1869"	NA	"cosmic_clp"	"lung"	"NCIH1869"
"NCIH187_LUNG"	"NCI-H187"	NA	"cosmic_clp"	"lung"	"NCIH187"
"NCIH187_LUNG"	"NCI-H187"	"688007"	"gdsc"	"lung"	"NCIH187"
"NCIH1876_LUNG"	"NCIH1876_LUNG"	"NCI-H1876"	"CCLE"	"lung"	"NCIH1876"
"NCIH1876_LUNG"	"NCI-H1876"	NA	"cosmic_clp"	"lung"	"NCIH1876"
"NCIH1915_LUNG"	"NCIH1915_LUNG"	"NCI-H1915"	"CCLE"	"lung"	"NCIH1915"
"NCIH1915_LUNG"	"NCI-H1915"	NA	"cosmic_clp"	"lung"	"NCIH1915"
"NCIH1930_LUNG"	"NCIH1930_LUNG"	"NCI-H1930"	"CCLE"	"lung"	"NCIH1930"
"NCIH1944_LUNG"	"NCIH1944_LUNG"	"NCI-H1944"	"CCLE"	"lung"	"NCIH1944"
"NCIH1944_LUNG"	"NCI-H1944"	NA	"cosmic_clp"	"lung"	"NCIH1944"
"NCIH196_LUNG"	"NCIH196_LUNG"	"NCI-H196"	"CCLE"	"lung"	"NCIH196"
"NCIH196_LUNG"	"NCI-H196"	NA	"cosmic_clp"	"lung"	"NCIH196"
"NCIH1963_LUNG"	"NCIH1963_LUNG"	"NCI-H1963"	"CCLE"	"lung"	"NCIH1963"
"NCIH1963_LUNG"	"NCI-H1963"	NA	"cosmic_clp"	"lung"	"NCIH1963"
"NCIH1963_LUNG"	"NCI-H1963"	"688010"	"gdsc"	"lung"	"NCIH1963"
"NCIH1975_LUNG"	"NCIH1975_LUNG"	"NCI-H1975"	"CCLE"	"lung"	"NCIH1975"
"NCIH1975_LUNG"	"NCI-H1975"	NA	"cosmic_clp"	"lung"	"NCIH1975"
"NCIH1975_LUNG"	"NCI-H1975"	"924244"	"gdsc"	"lung"	"NCIH1975"
"NCIH1993_LUNG"	"NCI-H1993"	NA	"cosmic_clp"	"lung"	"NCIH1993"
"NCIH1993_LUNG"	"NCI-H1993"	"908476"	"gdsc"	"lung"	"NCIH1993"
"NCIH2009_LUNG"	"NCIH2009_LUNG"	"NCI-H2009"	"CCLE"	"lung"	"NCIH2009"
"NCIH2009_LUNG"	"NCI-H2009"	NA	"cosmic_clp"	"lung"	"NCIH2009"
"NCIH2009_LUNG"	"NCI-H2009"	"724873"	"gdsc"	"lung"	"NCIH2009"
"NCIH2023_LUNG"	"NCIH2023_LUNG"	"NCI-H2023"	"CCLE"	"lung"	"NCIH2023"
"NCIH2023_LUNG"	"NCI-H2023"	NA	"cosmic_clp"	"lung"	"NCIH2023"
"NCIH2029_LUNG"	"NCIH2029_LUNG"	"NCI-H2029"	"CCLE"	"lung"	"NCIH2029"
"NCIH2029_LUNG"	"NCI-H2029"	NA	"cosmic_clp"	"lung"	"NCIH2029"
"NCIH2029_LUNG"	"NCI-H2029"	"688011"	"gdsc"	"lung"	"NCIH2029"
"NCIH2030_LUNG"	"NCIH2030_LUNG"	"NCI-H2030"	"CCLE"	"lung"	"NCIH2030"
"NCIH2030_LUNG"	"NCI-H2030"	NA	"cosmic_clp"	"lung"	"NCIH2030"
"NCIH2030_LUNG"	"NCI-H2030"	"722045"	"gdsc"	"lung"	"NCIH2030"
"NCIH2052_PLEURA"	"NCIH2052_PLEURA"	"NCI-H2052"	"CCLE"	"pleura"	"NCIH2052"
"NCIH2052_PLEURA"	"NCI-H2052"	NA	"cosmic_clp"	"pleura"	"NCIH2052"
"NCIH2052_PLEURA"	"NCI-H2052"	"688058"	"gdsc"	"lung"	"NCIH2052"
"NCIH2066_LUNG"	"NCIH2066_LUNG"	"NCI-H2066"	"CCLE"	"lung"	"NCIH2066"
"NCIH2066_LUNG"	"NCI-H2066"	NA	"cosmic_clp"	"lung"	"NCIH2066"
"NCIH2073_LUNG"	"NCIH2073_LUNG"	"NCI-H2073"	"CCLE"	"lung"	"NCIH2073"
"NCIH2081_LUNG"	"NCIH2081_LUNG"	"NCI-H2081"	"CCLE"	"lung"	"NCIH2081"
"NCIH2081_LUNG"	"NCI-H2081"	NA	"cosmic_clp"	"lung"	"NCIH2081"
"NCIH2081_LUNG"	"NCI-H2081"	"908480"	"gdsc"	"lung"	"NCIH2081"
"NCIH2085_LUNG"	"NCIH2085_LUNG"	"NCI-H2085"	"CCLE"	"lung"	"NCIH2085"
"NCIH2085_LUNG"	"NCI-H2085"	NA	"cosmic_clp"	"lung"	"NCIH2085"
"NCIH2087_LUNG"	"NCIH2087_LUNG"	"NCI-H2087"	"CCLE"	"lung"	"NCIH2087"
"NCIH2087_LUNG"	"NCI-H2087"	NA	"cosmic_clp"	"lung"	"NCIH2087"
"NCIH2087_LUNG"	"NCI-H2087"	"724834"	"gdsc"	"lung"	"NCIH2087"
"NCIH209_LUNG"	"NCIH209_LUNG"	"NCI-H209"	"CCLE"	"lung"	"NCIH209"
"NCIH209_LUNG"	"NCI-H209"	NA	"cosmic_clp"	"lung"	"NCIH209"
"NCIH209_LUNG"	"NCI-H209"	"688013"	"gdsc"	"lung"	"NCIH209"
"NCIH2106_LUNG"	"NCIH2106_LUNG"	"NCI-H2106"	"CCLE"	"lung"	"NCIH2106"
"NCIH2107_LUNG"	"NCI-H2107"	"924246"	"gdsc"	"lung"	"NCIH2107"
"NCIH211_LUNG"	"NCIH211_LUNG"	"NCI-H211"	"CCLE"	"lung"	"NCIH211"
"NCIH211_LUNG"	"NCI-H211"	NA	"cosmic_clp"	"lung"	"NCIH211"
"NCIH2110_LUNG"	"NCIH2110_LUNG"	"NCI-H2110"	"CCLE"	"lung"	"NCIH2110"
"NCIH2110_LUNG"	"NCI-H2110"	NA	"cosmic_clp"	"lung"	"NCIH2110"
"NCIH2122_LUNG"	"NCIH2122_LUNG"	"NCI-H2122"	"CCLE"	"lung"	"NCIH2122"
"NCIH2122_LUNG"	"NCI-H2122"	NA	"cosmic_clp"	"lung"	"NCIH2122"
"NCIH2122_LUNG"	"NCI-H2122"	"722046"	"gdsc"	"lung"	"NCIH2122"
"NCIH2126_LUNG"	"NCIH2126_LUNG"	"NCI-H2126"	"CCLE"	"lung"	"NCIH2126"
"NCIH2126_LUNG"	"NCI-H2126"	NA	"cosmic_clp"	"lung"	"NCIH2126"
"NCIH2126_LUNG"	"NCI-H2126"	"687814"	"gdsc"	"lung"	"NCIH2126"
"NCIH2135_LUNG"	"NCI-H2135"	NA	"cosmic_clp"	"lung"	"NCIH2135"
"NCIH2141_LUNG"	"NCIH2141_LUNG"	"NCI-H2141"	"CCLE"	"lung"	"NCIH2141"
"NCIH2141_LUNG"	"NCI-H2141"	NA	"cosmic_clp"	"lung"	"NCIH2141"
"NCIH2141_LUNG"	"NCI-H2141"	"688014"	"gdsc"	"lung"	"NCIH2141"
"NCIH2170_LUNG"	"NCIH2170_LUNG"	"NCI-H2170"	"CCLE"	"lung"	"NCIH2170"
"NCIH2170_LUNG"	"NCI-H2170"	NA	"cosmic_clp"	"lung"	"NCIH2170"
"NCIH2170_LUNG"	"NCI-H2170"	"687815"	"gdsc"	"lung"	"NCIH2170"
"NCIH2171_LUNG"	"NCIH2171_LUNG"	"NCI-H2171"	"CCLE"	"lung"	"NCIH2171"
"NCIH2171_LUNG"	"NCI-H2171"	NA	"cosmic_clp"	"lung"	"NCIH2171"
"NCIH2171_LUNG"	"NCI-H2171"	"688015"	"gdsc"	"lung"	"NCIH2171"
"NCIH2172_LUNG"	"NCIH2172_LUNG"	"NCI-H2172"	"CCLE"	"lung"	"NCIH2172"
"NCIH2172_LUNG"	"NCI-H2172"	NA	"cosmic_clp"	"lung"	"NCIH2172"
"NCIH2196_LUNG"	"NCIH2196_LUNG"	"NCI-H2196"	"CCLE"	"lung"	"NCIH2196"
"NCIH2196_LUNG"	"NCI-H2196"	NA	"cosmic_clp"	"lung"	"NCIH2196"
"NCIH2196_LUNG"	"NCI-H2196"	"908481"	"gdsc"	"lung"	"NCIH2196"
"NCIH2227_LUNG"	"NCIH2227_LUNG"	"NCI-H2227"	"CCLE"	"lung"	"NCIH2227"
"NCIH2227_LUNG"	"NCI-H2227"	NA	"cosmic_clp"	"lung"	"NCIH2227"
"NCIH2227_LUNG"	"NCI-H2227"	"688018"	"gdsc"	"lung"	"NCIH2227"
"NCIH2228_LUNG"	"NCIH2228_LUNG"	"NCI-H2228"	"CCLE"	"lung"	"NCIH2228"
"NCIH2228_LUNG"	"NCI-H2228"	NA	"cosmic_clp"	"lung"	"NCIH2228"
"NCIH2228_LUNG"	"NCI-H2228"	"687816"	"gdsc"	"lung"	"NCIH2228"
"NCIH226_LUNG"	"NCIH226_LUNG"	"NCI-H226"	"CCLE"	"lung"	"NCIH226"
"NCIH226_LUNG"	"NCI-H226"	NA	"cosmic_clp"	"lung"	"NCIH226"
"NCIH226_LUNG"	"NCI-H226"	"905941"	"gdsc"	"lung"	"NCIH226"
"NCIH2286_LUNG"	"NCIH2286_LUNG"	"NCI-H2286"	"CCLE"	"lung"	"NCIH2286"
"NCIH2291_LUNG"	"NCIH2291_LUNG"	"NCI-H2291"	"CCLE"	"lung"	"NCIH2291"
"NCIH2291_LUNG"	"NCI-H2291"	NA	"cosmic_clp"	"lung"	"NCIH2291"
"NCIH2291_LUNG"	"NCI-H2291"	"724874"	"gdsc"	"lung"	"NCIH2291"
"NCIH23_LUNG"	"NCIH23_LUNG"	"NCI-H23"	"CCLE"	"lung"	"NCIH23"
"NCIH23_LUNG"	"NCI-H23"	NA	"cosmic_clp"	"lung"	"NCIH23"
"NCIH23_LUNG"	"NCI-H23"	"905942"	"gdsc"	"lung"	"NCIH23"
"NCIH2342_LUNG"	"NCIH2342_LUNG"	"NCI-H2342"	"CCLE"	"lung"	"NCIH2342"
"NCIH2342_LUNG"	"NCI-H2342"	NA	"cosmic_clp"	"lung"	"NCIH2342"
"NCIH2342_LUNG"	"NCI-H2342"	"687819"	"gdsc"	"lung"	"NCIH2342"
"NCIH2347_LUNG"	"NCIH2347_LUNG"	"NCI-H2347"	"CCLE"	"lung"	"NCIH2347"
"NCIH2347_LUNG"	"NCI-H2347"	NA	"cosmic_clp"	"lung"	"NCIH2347"
"NCIH2347_LUNG"	"NCI-H2347"	"687820"	"gdsc"	"lung"	"NCIH2347"
"NCIH2405_LUNG"	"NCIH2405_LUNG"	"NCI-H2405"	"CCLE"	"lung"	"NCIH2405"
"NCIH2405_LUNG"	"NCI-H2405"	NA	"cosmic_clp"	"lung"	"NCIH2405"
"NCIH2405_LUNG"	"NCI-H2405"	"687821"	"gdsc"	"lung"	"NCIH2405"
"NCIH2444_LUNG"	"NCIH2444_LUNG"	"NCI-H2444"	"CCLE"	"lung"	"NCIH2444"
"NCIH2444_LUNG"	"NCI-H2444"	NA	"cosmic_clp"	"lung"	"NCIH2444"
"NCIH2452_PLEURA"	"NCIH2452_PLEURA"	"NCI-H2452"	"CCLE"	"pleura"	"NCIH2452"
"NCIH2452_PLEURA"	"NCI-H2452"	NA	"cosmic_clp"	"pleura"	"NCIH2452"
"NCIH2452_PLEURA"	"NCI-H2452"	"908462"	"gdsc"	"lung"	"NCIH2452"
"NCIH250_LUNG"	"NCI-H250"	NA	"cosmic_clp"	"lung"	"NCIH250"
"NCIH250_LUNG"	"NCI-H250"	"924241"	"gdsc"	"lung"	"NCIH250"
"NCIH28_PLEURA"	"NCIH28_PLEURA"	"NCI-H28"	"CCLE"	"pleura"	"NCIH28"
"NCIH28_PLEURA"	"NCI-H28"	NA	"cosmic_clp"	"pleura"	"NCIH28"
"NCIH28_PLEURA"	"NCI-H28"	"908470"	"gdsc"	"lung"	"NCIH28"
"NCIH292_LUNG"	"NCIH292_LUNG"	"NCI-H292"	"CCLE"	"lung"	"NCIH292"
"NCIH292_LUNG"	"NCI-H292"	NA	"cosmic_clp"	"lung"	"NCIH292"
"NCIH292_LUNG"	"NCI-H292"	"753604"	"gdsc"	"lung"	"NCIH292"
"NCIH292_LUNG"	"NCI-H292"	NA	"eurofins"	"Lung"	"NCIH292"
"NCIH295R_NS"	"NCI-H295R"	NA	"eurofins"	"Endocrine (Adrenal cortex)"	"NCIH295R"
"NCIH3122_LUNG"	"NCI-H3122"	NA	"cosmic_clp"	"lung"	"NCIH3122"
"NCIH322_LUNG"	"NCIH322_LUNG"	"NCI-H322"	"CCLE"	"lung"	"NCIH322"
"NCIH322M_LUNG"	"NCI-H322M"	NA	"cosmic_clp"	"lung"	"NCIH322M"
"NCIH322M_LUNG"	"NCI-H322M"	"905967"	"gdsc"	"lung"	"NCIH322M"
"NCIH3255_LUNG"	"NCIH3255_LUNG"	"NCI-H3255"	"CCLE"	"lung"	"NCIH3255"
"NCIH345_LUNG"	"NCI-H345"	NA	"cosmic_clp"	"lung"	"NCIH345"
"NCIH345_LUNG"	"NCI-H345"	"688021"	"gdsc"	"lung"	"NCIH345"
"NCIH358_LUNG"	"NCIH358_LUNG"	"NCI-H358"	"CCLE"	"lung"	"NCIH358"
"NCIH358_LUNG"	"NCI-H358"	NA	"cosmic_clp"	"lung"	"NCIH358"
"NCIH358_LUNG"	"NCI-H358"	"908465"	"gdsc"	"lung"	"NCIH358"
"NCIH378_LUNG"	"NCI-H378"	NA	"cosmic_clp"	"lung"	"NCIH378"
"NCIH378_LUNG"	"NCI-H378"	"688022"	"gdsc"	"lung"	"NCIH378"
"NCIH441_LUNG"	"NCIH441_LUNG"	"NCI-H441"	"CCLE"	"lung"	"NCIH441"
"NCIH441_LUNG"	"NCI-H441"	NA	"cosmic_clp"	"lung"	"NCIH441"
"NCIH441_LUNG"	"NCI-H441"	"908460"	"gdsc"	"lung"	"NCIH441"
"NCIH441_LUNG"	"NCIH441"	NA	"eurofins"	"Lung (Papillary Lung Adenocarcinoma)"	"NCIH441"
"NCIH446_LUNG"	"NCIH446_LUNG"	"NCI-H446"	"CCLE"	"lung"	"NCIH446"
"NCIH446_LUNG"	"NCI-H446"	NA	"cosmic_clp"	"lung"	"NCIH446"
"NCIH446_LUNG"	"NCI-H446"	"688023"	"gdsc"	"lung"	"NCIH446"
"NCIH446_LUNG"	"NCIH446"	NA	"eurofins"	"Lung Carcinoma"	"NCIH446"
"NCIH460_LUNG"	"NCIH460_LUNG"	"NCI-H460"	"CCLE"	"lung"	"NCIH460"
"NCIH460_LUNG"	"NCI-H460"	NA	"cosmic_clp"	"lung"	"NCIH460"
"NCIH460_LUNG"	"NCI-H460"	"905943"	"gdsc"	"lung"	"NCIH460"
"NCIH460_LUNG"	"NCI-H460"	NA	"eurofins"	"Lung"	"NCIH460"
"NCIH508_LARGE_INTESTINE"	"NCIH508_LARGE_INTESTINE"	"NCI-H508"	"CCLE"	"large_intestine"	"NCIH508"
"NCIH508_LARGE_INTESTINE"	"NCI-H508"	NA	"cosmic_clp"	"large_intestine"	"NCIH508"
"NCIH508_LARGE_INTESTINE"	"NCI-H508"	NA	"eurofins"	"Colon"	"NCIH508"
"NCIH510_LUNG"	"NCIH510_LUNG"	"NCI-H510"	"CCLE"	"lung"	"NCIH510"
"NCIH510A_LUNG"	"NCI-H510A"	NA	"cosmic_clp"	"lung"	"NCIH510A"
"NCIH510A_LUNG"	"NCI-H510A"	"753605"	"gdsc"	"lung"	"NCIH510A"
"NCIH520_LUNG"	"NCIH520_LUNG"	"NCI-H520"	"CCLE"	"lung"	"NCIH520"
"NCIH520_LUNG"	"NCI-H520"	NA	"cosmic_clp"	"lung"	"NCIH520"
"NCIH520_LUNG"	"NCI-H520"	"908443"	"gdsc"	"lung"	"NCIH520"
"NCIH520_LUNG"	"NCI-H520"	NA	"eurofins"	"Lung"	"NCIH520"
"NCIH522_LUNG"	"NCIH522_LUNG"	"NCI-H522"	"CCLE"	"lung"	"NCIH522"
"NCIH522_LUNG"	"NCI-H522"	NA	"cosmic_clp"	"lung"	"NCIH522"
"NCIH522_LUNG"	"NCI-H522"	"905944"	"gdsc"	"lung"	"NCIH522"
"NCIH524_LUNG"	"NCIH524_LUNG"	"NCI-H524"	"CCLE"	"lung"	"NCIH524"
"NCIH524_LUNG"	"NCI-H524"	NA	"cosmic_clp"	"lung"	"NCIH524"
"NCIH524_LUNG"	"NCI-H524"	"908483"	"gdsc"	"lung"	"NCIH524"
"NCIH526_LUNG"	"NCIH526_LUNG"	"NCI-H526"	"CCLE"	"lung"	"NCIH526"
"NCIH526_LUNG"	"NCI-H526"	NA	"cosmic_clp"	"lung"	"NCIH526"
"NCIH526_LUNG"	"NCI-H526"	"688025"	"gdsc"	"lung"	"NCIH526"
"NCIH596_LUNG"	"NCIH596_LUNG"	"NCI-H596"	"CCLE"	"lung"	"NCIH596"
"NCIH596_LUNG"	"NCI-H596"	NA	"cosmic_clp"	"lung"	"NCIH596"
"NCIH596_LUNG"	"NCI-H596"	"908459"	"gdsc"	"lung"	"NCIH596"
"NCIH596_LUNG"	"NCI-H596"	NA	"eurofins"	"Lung"	"NCIH596"
"NCIH630_LARGE_INTESTINE"	"NCI-H630"	NA	"cosmic_clp"	"large_intestine"	"NCIH630"
"NCIH630_LARGE_INTESTINE"	"NCI-H630"	"908482"	"gdsc"	"digestive_system"	"NCIH630"
"NCIH64_LUNG"	"NCI-H64"	NA	"cosmic_clp"	"lung"	"NCIH64"
"NCIH64_LUNG"	"NCI-H64"	"688026"	"gdsc"	"lung"	"NCIH64"
"NCIH647_LUNG"	"NCIH647_LUNG"	"NCI-H647"	"CCLE"	"lung"	"NCIH647"
"NCIH647_LUNG"	"NCI-H647"	NA	"cosmic_clp"	"lung"	"NCIH647"
"NCIH650_LUNG"	"NCIH650_LUNG"	"NCI-H650"	"CCLE"	"lung"	"NCIH650"
"NCIH650_LUNG"	"NCI-H650"	NA	"cosmic_clp"	"lung"	"NCIH650"
"NCIH650_LUNG"	"NCI-H650"	"722066"	"gdsc"	"lung"	"NCIH650"
"NCIH660_PROSTATE"	"NCIH660_PROSTATE"	"NCI-H660"	"CCLE"	"prostate"	"NCIH660"
"NCIH660_PROSTATE"	"NCI-H660"	NA	"cosmic_clp"	"prostate"	"NCIH660"
"NCIH661_LUNG"	"NCIH661_LUNG"	"NCI-H661"	"CCLE"	"lung"	"NCIH661"
"NCIH661_LUNG"	"NCI-H661"	NA	"cosmic_clp"	"lung"	"NCIH661"
"NCIH661_LUNG"	"NCI-H661"	"687829"	"gdsc"	"lung"	"NCIH661"
"NCIH661_LUNG"	"NCI-H661"	NA	"eurofins"	"Lung"	"NCIH661"
"NCIH684_LIVER"	"NCIH684_LIVER"	"NCI-H684"	"CCLE"	"liver"	"NCIH684"
